user_id,experiment_group,conversion,revenue,date,device,country,age,session_duration
user_06481,control,1.0,180.01,,android,US,60.0,103
user_07723,trt,2.0,26.27,,mobile,United States,27.0,287
user_06658,treatment,0.0,47.66,2024-07-28,desktop,UK,53.0,261
user_06909,control,1.0,171.58,2024-07-27,desktop,India,22.0,406
user_02651,treatment,0.0,173.83,,mobile,United States,27.0,162
user_08410,treatment,0.0,165.66,,mobile,India,19.0,316
user_08829,treatment,0.0,99.4,,mobile,India,56.0,563
user_03547,treatment,1.0,18.99,2024-04-07,mobile,US,55.0,414
user_07727,test,0.0,165.72,,desktop,USA,38.0,230
user_07226,control,1.0,14.93,2024-02-06,tablet,United Kingdom,34.0,429
user_07341,treatment,0.0,172.27,,mobile,USA,31.0,235
user_01296,treatment,1.0,172.27,2024-10-15,desktop,United Kingdom,23.0,382
user_06362,treatment,1.0,99.42,,mobile,USA,52.0,71
user_01939,control,2.0,"803,15",,tablet,US,64.0,76
user_04954,treatment,1.0,"101,78",,mobile,IN,60.0,-87
user_00906,control,0.0,172.27,,tablet,United Kingdom,21.0,511
user_02806,treatment,0.0,71.93,2024-02-26,android,USA,50.0,148
user_08805,control,1.0,47.58,,desktop,India,59.0,503
user_08581,control,0.0,83.96,2024-04-10,tablet,India,49.0,130
user_00170,control,1.0,133.4,2024-07-02,tablet,US,37.0,529
user_03414,control,0.0,112.9,,tablet,IN,46.0,404
user_01708,control,1.0,123.25,,desktop,US,60.0,163
user_07766,treatment,1.0,98.86,,android,USA,44.0,420
user_01810,control,0.0,65.86,2024-05-04,desktop,US,42.0,150
user_01802,control,0.0,116.45,2024-01-18,mobile,US,65.0,551
user_01677,control,0.0,105.72,2024-12-31,mobile,US,56.0,196
user_08298,control,1.0,47.04,,desktop,USA,43.0,473
user_00872,control,1.0,20.25,,mobile,IN,29.0,140
user_06022,treatment,1.0,140.28,,desktop,UK,64.0,174
user_03519,trt,0.0,180.08,2024-08-26,tablet,US,53.0,437
user_08482,treatment,0.0,35.45,,iphone,IN,52.0,564
user_04318,treatment,0.0,12.34,,tablet,US,48.0,475
user_06774,treatment,1.0,73.15,,desktop,US,34.0,492
user_03624,treatment,1.0,151.69,,tablet,US,27.0,257
user_06020,control,1.0,65.74,2024-09-30,desktop,IN,18.0,75
user_06039,control,0.0,-22.1,2024-09-04,tablet,US,52.0,87
user_07403,treatment,1.0,104.96,2024-09-23,mobile,United Kingdom,29.0,290
user_04411,control,0.0,31.58,,tablet,United Kingdom,63.0,480
user_02497,control,1.0,12.97,,mobile,United Kingdom,38.0,264
user_02124,control,2.0,-78.86,,mobile,UK,46.0,186
user_04873,control,1.0,20.89,2024-10-27,tablet,USA,59.0,572
user_08308,treatment,1.0,26.96,,tablet,India,35.0,451
user_05007,control,0.0,157.4,,tablet,US,63.0,240
user_04118,control,1.0,$164.14,,tablet,United States,65.0,503
user_00627,control,2.0,123.3,2024-10-06,desktop,United Kingdom,46.0,510
user_00320,control,1.0,78.27,2024-03-01,desktop,India,54.0,104
user_00389,control,1.0,145.6,2024-09-25,mobile,US,41.0,0
user_07232,control,0.0,$199.66,2024-02-04,android,United Kingdom,52.0,380
user_00257,treatment,1.0,142.48,,mobile,United Kingdom,65.0,98
user_02534,control,0.0,-36.46,,iphone,UK,31.0,432
user_06206,trt,1.0,150.77,,mobile,US,42.0,251
user_02877,treatment,1.0,73.5,,iphone,US,42.0,383
user_02507,treatment,0.0,32.27,2024-11-30,mobile,US,38.0,172
user_00568,trt,0.0,97.55,,mobile,US,32.0,581
user_01161,treatment,0.0,108.01,,desktop,United States,42.0,520
user_00842,control,1.0,63.35,,mobile,USA,64.0,-67
user_06679,treatment,1.0,34.18,,mobile,US,42.0,95
user_02781,control,0.0,145.54,,mobile,India,57.0,434
user_06356,control,1.0,51.52,,tablet,United Kingdom,90.0,237
user_03529,control,1.0,106.06,,tablet,US,38.0,505
user_06181,control,1.0,51.89,2024-09-12,desktop,US,25.0,433
user_01595,treatment,1.0,128.78,,mobile,US,58.0,0
user_02528,control,1.0,139.17,,mobile,US,28.0,481
user_00192,control,0.0,38.73,,tablet,US,25.0,424
user_00777,control,0.0,166.34,,desktop,USA,23.0,536
user_06995,treatment,1.0,52.95,,desktop,US,26.0,0
user_08050,control,1.0,14.31,2024-10-12,desktop,US,41.0,61
user_00906,treatment,2.0,140.54,,desktop,United States,39.0,60
user_00870,treatment,1.0,182.49,2024-03-28,desktop,IN,63.0,109
user_00378,control,1.0,172.27,2024-08-04,desktop,US,49.0,126
user_06260,control,1.0,162.05,2024-08-08,tablet,USA,54.0,247
user_00094,treatment,0.0,116.01,,desktop,US,51.0,0
user_01636,control,1.0,141.68,,desktop,USA,57.0,241
user_04906,treatment,0.0,32.44,2024-05-25,desktop,IN,50.0,407
user_07284,treatment,1.0,109.16,,tablet ,US,42.0,599
user_02955,control,0.0,20.91,2024-09-18,desktop,USA,59.0,260
user_00307,control,1.0,"226,60",,mobile,United Kingdom,55.0,81
user_03783,treatment,1.0,93.03,2024-05-06,mobile,India,61.0,87
user_07607,treatment,1.0,92.22,,mobile,USA,6.0,294
user_06853,control,0.0,$100.87,2024-08-25,desktop,UK,20.0,580
user_00573,control,1.0,196.9,,desktop,US,42.0,139
user_06806,treatment,1.0,-82.45,2024-12-14,desktop,US,26.0,-95
user_02930,treatment,0.0,120.16,,desktop,US,65.0,-100
user_05308,treatment,1.0,55.94,,desktop,United Kingdom,43.0,0
user_04073,control,0.0,144.71,,desktop,US,34.0,-70
user_06547,control,0.0,190.43,,desktop,USA,59.0,411
user_05922,treatment,1.0,67.84,,tablet,US,37.0,0
user_02000,control,1.0,187.76,,mobile,US,19.0,582
user_07178,control,1.0,10.31,2024-09-13,mobile,IN,48.0,226
user_05162,treatment,1.0,$131.35,,desktop,US,65.0,367
user_05094,treatment,0.0,"602,94",,mobile,IN,56.0,297
user_08170,control,1.0,146.17,,desktop,US,52.0,33
user_04560,control,0.0,$199.52,2024-06-27,desktop,UK,41.0,0
user_01286,control,0.0,62.71,2024-08-17,mobile,India,26.0,585
user_00230,control,0.0,74.28,2024-11-15,mobile,India,25.0,0
user_02870,control,0.0,114.69,2024-11-21,desktop,USA,21.0,-87
user_02370,control,0.0,119.05,,desktop,UK,42.0,-98
user_03669,control,1.0,121.16,2024-02-04,mobile,US,18.0,113
user_01770,control,0.0,"957,44",,mobile,US,34.0,337
user_02034,test,0.0,138.46,2024-08-28,desktop,UK,55.0,33
user_04131,control,1.0,144.92,,desktop,US,40.0,158
user_05963,control,0.0,194.63,,tablet,IN,42.0,0
user_00076,treatment,1.0,114.62,,mobile,UK,35.0,121
user_03782,control,0.0,100.38,,tablet,US,30.0,428
user_00130,control,1.0,23.2,,iphone,US,18.0,597
user_03985,treatment,1.0,"647,19",,tablet,United Kingdom,65.0,491
user_07177,treatment,0.0,139.31,2024-04-09,tablet,India,20.0,143
user_00845,control,0.0,-89.25,,tablet,UK,32.0,0
user_02843,control,0.0,159.13,,desktop,India,56.0,361
user_05050,treatment,1.0,26.13,,desktop,US,58.0,377
user_04998,treatment,1.0,172.27,,tablet,US,30.0,0
user_05721,treatment,0.0,105.13,,mobile,USA,18.0,403
user_03800,treatment,0.0,35.54,2024-07-18,desktop,UK,42.0,546
user_00973,control,0.0,57.54,,desktop,USA,30.0,235
user_01739,control,0.0,62.34,,mobile,UK,65.0,108
user_01641,control,0.0,157.89,,desktop,India,19.0,280
user_02879,test,0.0,175.45,,desktop,USA,63.0,147
user_04107,control,1.0,172.27,,desktop,USA,65.0,257
user_01318,control,0.0,68.91,2024-05-17,iphone,USA,39.0,435
user_00650,treatment,1.0,163.99,,tablet,US,23.0,244
user_04634,control,1.0,187.35,,desktop,US,26.0,286
user_07394,control,1.0,104.36,,mobile,US,22.0,150
user_00325,treatment,1.0,45.83,2024-06-07,mobile,USA,42.0,339
user_06757,treatment,1.0,97.47,,desktop,US,32.0,503
user_05987,treatment,0.0,157.06,,desktop,India,24.0,0
user_00831,treatment,0.0,80.12,,mobile,India,32.0,342
user_01226,treatment,1.0,164.61,2024-08-23,desktop,India,53.0,0
user_03488,control,0.0,32.9,,tablet,US,90.0,58
user_00918,control,0.0,-38.3,,tablet,UK,56.0,35
user_01825,trt,0.0,16.71,,mobile ,UK,56.0,530
user_08761,treatment,0.0,183.14,,tablet,US,44.0,325
user_00561,treatment,1.0,-86.71,,mobile,India,52.0,565
user_02820,treatment,1.0,156.84,,mobile,United Kingdom,38.0,-14
user_02118,treatment,1.0,158.42,,desktop,US,56.0,438
user_02888,treatment,0.0,59.35,2024-08-30,desktop,UK,31.0,307
user_00774,treatment,1.0,"866,61",,desktop,USA,30.0,541
user_05765,trt,1.0,-50.98,2024-02-14,mobile ,USA,49.0,435
user_03185,treatment,0.0,61.01,,tablet,United States,53.0,537
user_07262,control,0.0,172.27,,desktop,UK,57.0,465
user_00103,treatment,1.0,155.73,2024-02-09,desktop,India,40.0,233
user_03033,treatment,0.0,183.14,,desktop,India,53.0,156
user_02999,treatment,1.0,66.12,,desktop,US,55.0,538
user_01040,treatment,2.0,82.16,,mobile,IN,46.0,127
user_00879,control,1.0,62.07,,mobile,USA,24.0,220
user_05702,treatment,1.0,172.27,2024-10-14,desktop,United States,64.0,542
user_00800,treatment,0.0,172.27,,mobile,UK,28.0,549
user_02114,treatment,1.0,104.08,,mobile,United Kingdom,42.0,-77
user_00068,control,0.0,98.66,2024-05-30,mobile,US,24.0,233
user_06583,treatment,2.0,98.21,2024-09-09,mobile,USA,42.0,112
user_04317,treatment,0.0,55.08,2024-10-26,mobile,US,63.0,228
user_00072,control,1.0,146.81,,mobile,USA,21.0,428
user_00610,treatment,0.0,119.96,,tablet,UK,30.0,95
user_00505,treatment,1.0,15.74,,desktop,United Kingdom,64.0,75
user_04653,control,0.0,"675,83",2024-01-19,mobile,US,61.0,362
user_04056,treatment,0.0,195.51,,mobile,USA,56.0,422
user_00524,treatment,0.0,162.88,2024-09-14,iphone ,IN,49.0,105
user_07514,trt,2.0,38.31,,mobile,US,45.0,71
user_02982,control,0.0,87.39,,mobile,USA,33.0,240
user_03100,treatment,0.0,$106.94,2024-10-27,tablet,US,23.0,283
user_01776,treatment,0.0,193.22,,mobile,India,39.0,487
user_01080,treatment,0.0,126.37,,desktop,United States,29.0,489
user_03725,control,1.0,191.61,,mobile,India,27.0,557
user_00051,treatment,0.0,172.27,,android,India,59.0,479
user_01395,control,1.0,194.8,,desktop,IN,61.0,375
user_06529,control,1.0,45.07,2024-11-28,mobile,US,21.0,-16
user_07413,control,0.0,31.29,2024-04-28,mobile,USA,52.0,598
user_05673,treatment,0.0,64.32,2024-06-11,desktop,USA,65.0,336
user_04878,control,0.0,172.27,,desktop ,US,22.0,153
user_01921,treatment,2.0,-10.99,,tablet,US,24.0,332
user_06771,control,0.0,57.05,,tablet,USA,38.0,0
user_04433,control,0.0,160.4,,desktop,India,46.0,187
user_01178,control,1.0,49.31,,desktop,USA,34.0,0
user_00218,treatment,0.0,124.01,2024-01-24,mobile,USA,26.0,384
user_00689,treatment,1.0,29.63,,tablet,USA,30.0,157
user_03709,control,1.0,$17.87,,mobile,United Kingdom,47.0,341
user_00008,control,1.0,84.57,2024-06-20,android,USA,40.0,-100
user_07991,treatment,1.0,54.75,,desktop,US,18.0,425
user_06877,treatment,0.0,146.0,,mobile,IN,33.0,64
user_03473,treatment,1.0,89.28,2024-11-15,desktop,IN,19.0,436
user_04083,control,1.0,172.27,2024-02-15,desktop,USA,36.0,481
user_00746,treatment,1.0,66.46,2024-06-14,mobile,USA,44.0,295
user_00779,control,1.0,50.26,,mobile,USA,33.0,0
user_00053,treatment,1.0,123.64,,desktop,USA,39.0,454
user_00880,treatment,1.0,$45.83,,desktop,India,37.0,352
user_01624,control,1.0,194.24,,tablet,USA,54.0,0
user_05378,treatment,0.0,28.96,,mobile,USA,41.0,91
user_00540,trt,0.0,171.84,,iphone,USA,48.0,177
user_00976,treatment,0.0,167.18,2024-11-23,tablet,United States,23.0,300
user_05801,treatment,0.0,57.63,,desktop,US,42.0,151
user_08329,treatment,0.0,145.5,,iphone,UK,57.0,279
user_06304,control,1.0,65.04,2024-03-21,desktop,UK,23.0,555
user_00556,treatment,0.0,127.61,2024-07-13,desktop,US,19.0,-21
user_05291,treatment,1.0,114.79,2024-10-06,mobile,United Kingdom,51.0,285
user_02660,treatment,1.0,84.35,,desktop,India,43.0,327
user_00086,treatment,1.0,43.09,,mobile,US,60.0,384
user_00425,control,1.0,193.81,2024-12-29,iphone,India,51.0,347
user_07978,treatment,1.0,167.55,,mobile,United States,53.0,98
user_06808,treatment,1.0,61.24,2024-12-09,desktop,UK,39.0,357
user_01369,treatment,0.0,110.66,,desktop,IN,32.0,278
user_03388,control,0.0,128.35,,desktop ,USA,32.0,-25
user_07416,treatment,1.0,98.16,,mobile ,United States,33.0,70
user_02553,control,1.0,$125.22,2024-02-20,android,US,62.0,113
user_07951,treatment,0.0,111.09,,tablet,India,51.0,227
user_01623,control,0.0,193.64,,desktop,US,49.0,585
user_00996,treatment,1.0,168.67,,mobile,USA,58.0,118
user_03763,treatment,0.0,70.27,,mobile,US,52.0,446
user_02938,treatment,1.0,17.8,,mobile,USA,42.0,308
user_06996,control,1.0,141.71,2024-10-27,mobile,US,47.0,210
user_05598,control,0.0,31.81,2024-12-19,desktop,United States,27.0,-62
user_04312,control,1.0,174.44,,mobile,India,24.0,54
user_07516,control,1.0,142.53,,desktop,US,28.0,567
user_07555,control,0.0,172.27,,tablet,US,63.0,307
user_03058,trt,1.0,14.66,,desktop,IN,42.0,584
user_00775,control,1.0,23.03,,mobile,UK,58.0,419
user_08109,treatment,0.0,171.65,,iphone,USA,32.0,0
user_00463,control,0.0,168.59,2024-05-21,desktop,India,38.0,0
user_06666,treatment,0.0,77.92,,desktop,IN,44.0,589
user_03417,treatment,1.0,121.37,,tablet,US,21.0,504
user_00465,control,1.0,70.99,2024-06-08,mobile,UK,25.0,146
user_06436,control,0.0,91.78,,mobile,India,35.0,319
user_05243,control,1.0,47.05,,mobile,UK,63.0,519
user_05421,control,0.0,"538,84",,mobile,US,55.0,60
user_05397,treatment,1.0,12.62,,desktop,US,43.0,0
user_03271,control,0.0,140.27,,mobile,India,65.0,538
user_08702,treatment,0.0,171.94,,mobile,US,26.0,71
user_06582,treatment,1.0,117.19,,tablet,United Kingdom,44.0,48
user_08545,control,0.0,115.81,2024-04-14,android,United Kingdom,63.0,0
user_00431,control,1.0,105.27,,mobile,US,25.0,397
user_07815,control,0.0,189.38,,mobile,USA,36.0,199
user_08115,control,1.0,90.47,2024-07-17,mobile,IN,63.0,323
user_07940,control,1.0,129.85,,desktop ,IN,43.0,120
user_08779,control,0.0,78.3,,mobile,United Kingdom,18.0,468
user_01794,control,1.0,101.8,2024-05-22,desktop,United Kingdom,53.0,288
user_00252,treatment,1.0,151.25,,mobile,USA,51.0,340
user_07410,control,1.0,76.85,,tablet,USA,27.0,257
user_02363,trt,1.0,44.2,,desktop,United Kingdom,49.0,325
user_02908,treatment,1.0,113.47,,mobile,US,45.0,265
user_07424,treatment,1.0,37.38,,desktop,US,59.0,124
user_03046,control,1.0,196.69,,android,USA,48.0,81
user_02824,control,1.0,188.61,,desktop,IN,19.0,46
user_00876,control,0.0,152.34,,mobile,US,34.0,367
user_01460,control,0.0,174.41,,desktop,US,60.0,0
user_05660,treatment,1.0,139.73,,desktop,UK,20.0,147
user_01306,control,0.0,109.5,,mobile,United States,29.0,138
user_00986,treatment,0.0,43.8,,mobile,USA,23.0,0
user_04319,treatment,2.0,$160.17,2024-12-11,desktop,USA,28.0,62
user_00489,treatment,0.0,123.43,,tablet,US,39.0,491
user_03012,control,1.0,172.27,,mobile,USA,40.0,582
user_05163,treatment,1.0,156.85,2024-11-20,mobile,USA,28.0,477
user_02409,treatment,1.0,192.48,2024-06-15,android,US,52.0,317
user_00915,control,1.0,91.81,,mobile,UK,35.0,507
user_05182,control,1.0,55.3,,desktop,India,28.0,347
user_06936,treatment,1.0,173.98,2024-05-31,mobile,IN,30.0,336
user_07127,control,1.0,92.53,,mobile,US,24.0,194
user_00360,treatment,0.0,106.96,2024-07-18,mobile,United Kingdom,35.0,363
user_04442,treatment,0.0,172.27,2024-03-14,mobile,US,44.0,521
user_04657,treatment,2.0,199.23,2024-02-10,tablet,United Kingdom,56.0,0
user_03650,treatment,1.0,69.89,,mobile,US,39.0,465
user_01079,control,0.0,16.23,,mobile,IN,23.0,318
user_01268,control,1.0,105.54,2024-07-09,desktop,United Kingdom,42.0,201
user_07706,control,0.0,128.91,,mobile,US,45.0,451
user_03814,control,1.0,122.46,2024-06-30,iphone,United Kingdom,26.0,159
user_01760,treatment,0.0,197.04,,tablet,US,41.0,406
user_03988,control,1.0,172.27,,mobile,IN,53.0,38
user_02169,treatment,1.0,162.27,,tablet,USA,25.0,473
user_00280,treatment,1.0,88.76,,mobile,US,42.0,335
user_05752,treatment,1.0,134.91,,iphone,IN,23.0,468
user_06441,treatment,0.0,55.21,2024-07-27,mobile,United States,34.0,342
user_05596,control,1.0,89.85,2024-09-16,desktop,United States,26.0,384
user_01247,treatment,0.0,-34.77,2024-07-05,desktop,United Kingdom,26.0,78
user_04350,treatment,1.0,62.71,,tablet,USA,24.0,424
user_00516,control,0.0,190.85,,mobile,US,57.0,422
user_02050,treatment,0.0,119.22,,tablet,US,61.0,193
user_01287,trt,1.0,15.26,,tablet,IN,26.0,373
user_00948,control,1.0,-99.92,,android,US,64.0,98
user_02760,test,1.0,45.37,,desktop,US,42.0,119
user_00446,treatment,2.0,144.26,,desktop,United States,35.0,399
user_00057,treatment,1.0,14.75,2024-06-03,mobile,India,38.0,400
user_07438,treatment,0.0,111.71,2024-06-26,mobile,US,44.0,0
user_06417,test,1.0,40.84,2024-08-19,iphone,India,56.0,584
user_03598,treatment,0.0,-26.84,,mobile,US,55.0,294
user_01155,trt,0.0,70.05,,tablet,US,29.0,0
user_08451,trt,1.0,138.95,,mobile,United Kingdom,65.0,0
user_08567,control,0.0,14.57,,mobile,USA,30.0,49
user_07846,treatment,1.0,168.1,2024-07-19,mobile,IN,58.0,211
user_04132,control,1.0,58.61,,desktop,IN,41.0,60
user_01809,control,1.0,170.65,,mobile,United Kingdom,45.0,141
user_05906,control,1.0,199.78,,desktop,India,54.0,0
user_02997,control,0.0,181.15,,desktop,UK,32.0,0
user_06313,treatment,0.0,33.33,,mobile,United Kingdom,31.0,198
user_06003,control,0.0,176.73,,desktop,India,52.0,514
user_03507,treatment,1.0,192.81,,desktop,US,21.0,205
user_06913,treatment,1.0,31.22,2024-11-11,tablet,United Kingdom,39.0,170
user_07439,control,1.0,172.27,2024-09-21,desktop,US,62.0,531
user_03891,treatment,1.0,163.22,,tablet,US,46.0,545
user_03375,control,0.0,42.07,,mobile,United States,57.0,57
user_03747,control,1.0,172.27,,mobile,IN,36.0,0
user_08826,control,2.0,90.4,2024-12-21,mobile,United States,25.0,196
user_01679,control,0.0,99.94,,desktop,United States,49.0,477
user_08245,control,0.0,175.99,,desktop,US,38.0,403
user_00946,control,1.0,112.34,,desktop,India,31.0,322
user_00415,control,1.0,41.87,2024-03-20,iphone,USA,35.0,0
user_03984,treatment,0.0,110.75,,tablet,US,61.0,190
user_07275,control,1.0,127.8,2024-06-15,mobile,UK,50.0,592
user_08193,control,1.0,158.15,2024-09-29,tablet,IN,35.0,488
user_08028,control,1.0,177.52,,tablet,United States,42.0,420
user_06526,control,0.0,131.13,,mobile,USA,34.0,291
user_02909,control,0.0,145.09,2024-04-17,tablet,India,37.0,265
user_07595,control,1.0,88.77,,desktop,US,20.0,-80
user_05380,treatment,1.0,192.41,2024-11-20,tablet,UK,32.0,-14
user_04485,treatment,1.0,101.44,2024-10-04,mobile,IN,19.0,234
user_02009,control,1.0,51.13,,desktop,IN,21.0,0
user_02176,control,0.0,135.17,2024-04-19,desktop,USA,34.0,242
user_06819,treatment,1.0,69.57,2024-12-06,tablet,USA,53.0,597
user_03548,treatment,0.0,130.79,,desktop,USA,65.0,144
user_03969,control,1.0,99.32,,mobile ,US,24.0,0
user_07116,control,1.0,82.49,,tablet,US,58.0,-41
user_05059,control,0.0,"360,18",,mobile,United Kingdom,49.0,71
user_05250,treatment,0.0,114.79,,desktop,UK,56.0,330
user_04547,test,0.0,123.16,2024-07-06,tablet,United Kingdom,50.0,78
user_08555,control,1.0,-60.2,2024-11-15,tablet,India,55.0,166
user_06035,control,0.0,117.12,2024-11-12,mobile,United States,51.0,187
user_00231,treatment,1.0,172.27,,desktop,USA,35.0,101
user_03552,treatment,1.0,42.0,2024-04-24,desktop,IN,20.0,600
user_05487,treatment,0.0,29.12,2024-12-16,desktop,United States,44.0,0
user_08810,control,2.0,-17.0,,tablet,UK,36.0,128
user_06846,control,0.0,136.31,2024-08-31,mobile,US,39.0,62
user_08556,treatment,0.0,194.84,,tablet,US,33.0,506
user_00305,treatment,0.0,63.23,,iphone,United Kingdom,37.0,425
user_04897,treatment,0.0,-83.2,,mobile,India,24.0,298
user_08546,control,0.0,34.45,2024-03-24,mobile,IN,60.0,349
user_06478,treatment,0.0,64.01,,android,USA,60.0,573
user_06663,treatment,0.0,111.39,,android,United Kingdom,58.0,196
user_00895,control,0.0,196.39,,mobile,United Kingdom,54.0,240
user_08402,treatment,1.0,32.74,2024-04-12,tablet,USA,20.0,570
user_01570,treatment,1.0,24.13,2024-10-25,desktop,USA,42.0,463
user_04531,control,0.0,79.43,2024-10-28,desktop,US,29.0,501
user_07994,control,0.0,186.9,,tablet,US,22.0,316
user_02734,control,1.0,164.07,2024-09-26,desktop,United Kingdom,55.0,472
user_00427,treatment,0.0,191.17,,mobile,India,54.0,476
user_05740,control,0.0,172.27,,tablet,IN,37.0,-46
user_01890,treatment,0.0,133.49,,tablet,USA,44.0,477
user_01350,treatment,1.0,54.49,2024-03-27,mobile,USA,64.0,217
user_01339,control,1.0,136.95,,desktop,United Kingdom,43.0,0
user_00150,treatment,1.0,163.23,,tablet,IN,18.0,471
user_00167,treatment,0.0,34.63,2024-06-28,mobile,United Kingdom,49.0,214
user_02389,control,1.0,45.09,2024-09-21,mobile,US,56.0,0
user_00735,control,0.0,50.47,,mobile,India,57.0,54
user_05174,control,0.0,90.96,,android,US,37.0,60
user_07745,control,0.0,163.04,2024-06-01,desktop,IN,37.0,208
user_02734,treatment,0.0,110.38,,desktop,USA,62.0,0
user_01385,treatment,0.0,31.46,,tablet,United Kingdom,22.0,242
user_08087,control,1.0,91.57,,desktop,US,41.0,492
user_04170,treatment,0.0,139.13,,desktop,US,37.0,366
user_05018,treatment,2.0,189.93,2024-03-31,mobile,US,22.0,527
user_00391,control,0.0,78.51,,desktop,US,23.0,581
user_05128,treatment,0.0,-21.76,,desktop,United Kingdom,90.0,332
user_00473,control,1.0,"468,15",2024-08-04,mobile,USA,60.0,93
user_00371,treatment,1.0,122.46,,desktop,USA,35.0,594
user_04984,control,0.0,56.03,,desktop,USA,27.0,525
user_00309,control,0.0,179.79,,mobile,US,65.0,172
