user_id,experiment_group,conversion,revenue,date,device,country,age,session_duration,empty_column
user_02921,control,0.0,167.79,08/25/2024,mobile,India,25.0,142,
user_00345,treatment,1.0,24591.24,02/03/2024,tablet,US,62.0,274,
user_00068,treatment,1.0,185.85,2024-01-02,desktop,USA,38.0,429,
user_05726,control,1.0,14.92,04-04-2024,tablet,United States,51.0,564,
user_00633,treatment,1.0,183.26,2024-12-30,Mobile,US,24.0,152,
user_00795,treatment,0.0,-13.5,12/20/2024,tablet,US,30.0,79,
user_03184,test,1.0,140.67,03/21/2024,desktop,IN,21.0,319,
user_08463,treatment,1.0,47.02,03-10-2024,iPhone,US,18.0,248,
user_02964,control,1.0,110.11,12/12/2024,desktop,USA,41.0,348,
user_01829,treatment ,1.0,69.37,11/16/2024,desktop,IN,,102,
user_04100,treatment,,11.18,06/16/2024,tablet,US,43.0,56,
user_04092,treatment,,118.71,06/24/2024,Mobile,United States,34.0,248,
user_00131,Control,0.0,20.24,06/27/2024,mobile,IN,63.0,367,
user_01632,control,0.0,,20-06-2024,desktop,US,33.0,0,
user_01849,test,0.0,52.56,2024-12-21,desktop,IN,57.0,324,
user_01863,control,2.0,70.59,12/15/2024,tablet,US,40.0,518,
user_05513,control,0.0,80.38,28-05-2024,tablet,United States,7.0,161,
user_05772,TRT,0.0,38.7,14-01-2024,mobile,IN,21.0,58,
user_07453,control,1.0,94.4,2024-08-11,mobile,US,47.0,105,
user_07318,control,1.0,26.01,03-03-2024,desktop,US,60.0,59,
user_00830,control,,180.72,01/23/2024,desktop,United Kingdom,64.0,319,
user_04780,treatment,0.0,,2024-02-12,mobile,UK,52.0,236,
user_03326,control,1.0,110.45,2024-09-25,tablet,IN,33.0,51,
user_03515,TRT,1.0,192.34,08/30/2024,mobile,US,34.0,505,
user_04899,treatment,0.0,,06/07/2024,Mobile,United Kingdom,37.0,411,
user_01876,Control,1.0,107.12,2024-12-06,mobile,UK,33.0,144,
user_05333,treatment,1.0,21.16,31-07-2024,Desktop,USA,40.0,305,
user_04592,control,1.0,177.51,07/17/2024,desktop,India,29.0,237,
user_08955,treatment,1.0,12.39,2024-06-30,desktop,USA,37.0,130,
user_03491,treatment,,142.52,09/29/2024,desktop,United Kingdom,56.0,175,
user_00683,treatment,1.0,125.46,07-05-2024,Desktop,USA,45.0,345,
user_04792,control,0.0,119.06,2024-04-09,Android,USA,,498,
user_07937,treatment,1.0,,09/06/2024,desktop,United States,23.0,526,
user_00342,treatment,0.0,$106.83,2024-04-13,Mobile,India,53.0,528,
user_07586,control,1.0,120.31,12/30/2024,mobile,USA,35.0,98,
user_08594,control,1.0,16.64,2024-09-26,Android,US,65.0,314,
user_01221,control,1.0,110.82,01/14/2024,desktop,United States,19.0,0,
user_04578,treatment,0.0,-15.95,18-05-2024,tablet,IN,63.0,152,
user_00407,Control,0.0,19.66,09-11-2024,mobile,IN,44.0,247,
user_01662,treatment,0.0,139.91,25-01-2024,Android,USA,29.0,258,
user_00268,control,,26.27,09/17/2024,Desktop,USA,20.0,478,
user_07564,control,1.0,145.37,14-09-2024,tablet,United Kingdom,62.0,101,
user_01501,treatment,0.0,128.31,2024-10-26,Desktop,US,32.0,577,
user_03486,control,0.0,40.59,09/13/2024,mobile,US,62.0,486,
user_08146,treatment,1.0,29.53,01/29/2024,tablet,United States,55.0,33,
user_02796,control,0.0,46.56,2024-01-20,iPhone,India,30.0,166,
user_08311,control,0.0,39.55,2024-01-02,tablet,India,26.0,119,
user_00279,TRT,1.0,134.17,10-09-2024,mobile,UK,31.0,-85,
user_00616,treatment,1.0,177.9,09/28/2024,iPhone,USA,63.0,236,
user_00356,treatment,1.0,173.86,2024-05-05,Desktop,United Kingdom,53.0,455,
user_00809,control,0.0,12.07,05/13/2024,tablet,US,27.0,160,
user_08225,control,0.0,44.32,28-05-2024,mobile,US,55.0,379,
user_02472,control,1.0,153.58,07/01/2024,tablet,US,49.0,126,
user_01020,control,0.0,109.8,19-07-2024,desktop,IN,57.0,157,
user_06131,treatment,2.0,132.77,05/16/2024,mobile,India,28.0,188,
user_00761,treatment,0.0,135.09,01/30/2024,tablet,India,55.0,584,
user_03658,control,1.0,118.67,05-12-2024,tablet,US,59.0,-85,
user_00586,control,0.0,194.51,2024-01-24,tablet,USA,38.0,546,
user_05471,treatment,1.0,44228.85,01/23/2024,desktop,USA,54.0,58,
user_00279,control,0.0,12.63,14-06-2024,tablet,US,28.0,46,
user_07150,control,0.0,-47.98,21-04-2024,desktop,India,51.0,0,
user_04119,control,0.0,15.67,02/27/2024,desktop,USA,19.0,276,
user_06807,Control,0.0,43.56,21-09-2024,tablet,United States,32.0,82,
user_03202,control,0.0,24.83,17-05-2024,desktop,USA,23.0,118,
user_08335,control,0.0,18.28,2024-10-28,desktop,United States,51.0,71,
user_05164,control,0.0,19.16,2024-08-31,desktop,United Kingdom,50.0,180,
user_02196,control,0.0,40.19,2024-07-25,tablet,US,62.0,511,
user_00590,control,1.0,$31.22,06/28/2024,tablet,United Kingdom,32.0,41,
user_02814,treatment,0.0,21.27,2024-04-03,desktop,US,43.0,437,
user_01154,treatment,0.0,,2024-11-23,tablet,USA,21.0,121,
user_01107,control,0.0,180.18,08-03-2024,mobile,United Kingdom,51.0,224,
user_07400,treatment ,1.0,27.76,05/02/2024,mobile,United States,20.0,198,
user_01041,control,0.0,"280,56",2024-07-03,tablet,UK,46.0,335,
user_05979,TRT,1.0,85.99,26-08-2024,tablet,United States,30.0,208,
user_00406,treatment,0.0,194.58,2024-11-05,tablet,USA,35.0,147,
user_00216,treatment,0.0,-40.02,17-11-2024,Desktop,UK,47.0,343,
user_07028,treatment,0.0,56.61,2024-04-12,desktop,US,46.0,168,
user_07030,treatment,1.0,51.58,2024-08-07,tablet,United States,38.0,0,
user_05574,treatment,0.0,"879,54",2024-11-14,mobile,USA,40.0,403,
user_02989,control,1.0,,2024-01-28,tablet,USA,63.0,473,
user_06446,control,1.0,"129,21",30-08-2024,Mobile,USA,20.0,544,
user_05789,treatment,1.0,70.56,05/23/2024,desktop,USA,52.0,409,
user_05096,Control,,,12/06/2024,Desktop,USA,31.0,296,
user_00177,control,0.0,113.89,27-01-2024,Desktop,US,26.0,187,
user_02355,control,,135.16,10/08/2024,desktop,IN,64.0,0,
user_06667,treatment,1.0,193.92,03/03/2024,mobile,USA,10.0,397,
user_03635,treatment,0.0,17.02,04/01/2024,desktop,USA,38.0,283,
user_05948,control,0.0,136.62,2024-06-21,mobile,UK,12.0,487,
user_06365,treatment,0.0,102.84,03-04-2024,Mobile,US,18.0,141,
user_07355,treatment,1.0,135.43,11-02-2024,tablet,USA,21.0,455,
user_07753,test,0.0,189.97,07/18/2024,Mobile,US,28.0,103,
user_01305,control,0.0,182.32,01/24/2024,tablet,UK,47.0,-15,
user_05079,treatment ,1.0,92.18,2024-01-11,desktop,US,51.0,193,
user_00569,treatment,0.0,189.78,29-02-2024,mobile,USA,24.0,313,
user_05557,control,0.0,144.4,2024-05-05,Mobile,USA,51.0,541,
user_08394,treatment,0.0,29.83,2024-09-07,mobile,IN,18.0,280,
user_03535,treatment,0.0,47.06,04/24/2024,mobile,India,21.0,67,
user_03432,treatment,0.0,13.55,16-06-2024,tablet,United States,,266,
user_04519,test,1.0,188.15,01/21/2024,mobile,India,61.0,600,
user_03089,control,1.0,194.89,19-07-2024,mobile,India,26.0,337,
user_05034,control,2.0,182.09,2024-08-07,tablet,US,44.0,351,
user_05762,treatment,,-45.48,12/29/2024,mobile,UK,60.0,179,
user_04010,TRT,0.0,-95.77,03-09-2024,desktop,United Kingdom,63.0,148,
user_08975,treatment,0.0,27.12,22-02-2024,desktop,United Kingdom,44.0,555,
user_01074,control,1.0,196.32,2024-03-27,tablet,USA,,483,
user_05087,control,0.0,134.23,2024-04-14,desktop,IN,60.0,197,
user_00107,treatment,1.0,169.45,27-07-2024,desktop,US,63.0,522,
user_06481,control,1.0,180.01,2024-08-20,Android,US,60.0,103,
user_07723,TRT,2.0,26.27,19-04-2024,mobile,United States,27.0,287,
user_06658,treatment,0.0,47.66,07/28/2024,desktop,UK,53.0,261,
user_06909,control,1.0,171.58,07/27/2024,Desktop,India,22.0,406,
user_02651,treatment,0.0,173.83,15-06-2024,mobile,United States,27.0,162,
user_08410,treatment,0.0,165.66,2024-08-01,mobile,India,19.0,316,
user_08829,treatment,0.0,99.4,18-08-2024,mobile,India,56.0,563,
user_03547,treatment,,18.99,04/07/2024,mobile,US,55.0,414,
user_07727,test,0.0,165.72,23-10-2024,desktop,USA,38.0,230,
user_07226,control,1.0,14.93,02/06/2024,tablet,United Kingdom,34.0,429,
user_07341,treatment,0.0,,01-07-2024,mobile,USA,31.0,235,
user_01296,treatment,1.0,,10/15/2024,Desktop,United Kingdom,23.0,382,
user_06362,treatment,1.0,99.42,2024-01-26,mobile,USA,52.0,71,
user_01939,control,2.0,"803,15",27-08-2024,tablet,US,64.0,76,
user_04954,treatment,,"101,78",2024-09-04,mobile,IN,60.0,-87,
user_00906,Control,0.0,,2024-07-06,tablet,United Kingdom,21.0,511,
user_02806,treatment,0.0,71.93,02/26/2024,Android,USA,50.0,148,
user_08805,control,1.0,47.58,2024-11-08,desktop,India,59.0,503,
user_08581,control,0.0,83.96,04/10/2024,tablet,India,49.0,130,
user_00170,control,1.0,133.4,07/02/2024,tablet,US,37.0,529,
user_03414,control,0.0,112.9,2024-05-11,tablet,IN,46.0,404,
user_01708,control,1.0,123.25,2024-05-26,desktop,US,60.0,163,
user_07766,treatment,1.0,98.86,2024-02-23,Android,USA,44.0,420,
user_01810,control,0.0,65.86,05/04/2024,Desktop,US,,150,
user_01802,control,0.0,116.45,01/18/2024,mobile,US,65.0,551,
user_01677,control,0.0,105.72,12/31/2024,mobile,US,56.0,196,
user_08298,control,1.0,47.04,2024-06-28,desktop,USA,43.0,473,
user_00872,control,1.0,20.25,2024-09-26,mobile,IN,29.0,140,
user_06022,treatment,1.0,140.28,29-09-2024,desktop,UK,64.0,174,
user_03519,TRT,0.0,180.08,08/26/2024,tablet,US,53.0,437,
user_08482,treatment,0.0,35.45,2024-11-14,iPhone,IN,52.0,564,
user_04318,treatment,0.0,12.34,25-12-2024,tablet,US,48.0,475,
user_06774,treatment,1.0,73.15,16-09-2024,desktop,US,34.0,492,
user_03624,treatment,1.0,151.69,10-04-2024,tablet,US,27.0,257,
user_06020,control,1.0,65.74,09/30/2024,desktop,IN,18.0,75,
user_06039,control,0.0,-22.1,09/04/2024,tablet,US,52.0,87,
user_07403,treatment,1.0,104.96,09/23/2024,mobile,United Kingdom,29.0,290,
user_04411,control,0.0,31.58,20-11-2024,tablet,United Kingdom,63.0,480,
user_02497,control,1.0,12.97,2024-06-12,Mobile,United Kingdom,38.0,264,
user_02124,control,2.0,-78.86,2024-09-17,mobile,UK,46.0,186,
user_04873,control,1.0,20.89,10/27/2024,tablet,USA,59.0,572,
user_08308,treatment,,26.96,2024-02-12,tablet,India,35.0,451,
user_05007,control,0.0,157.4,2024-02-29,tablet,US,63.0,240,
user_04118,control,1.0,$164.14,2024-05-23,tablet,United States,65.0,503,
user_00627,control,2.0,123.3,10/06/2024,desktop,United Kingdom,46.0,510,
user_00320,control,1.0,78.27,03/01/2024,desktop,India,54.0,104,
user_00389,control,1.0,145.6,09/25/2024,mobile,US,41.0,0,
user_07232,control,0.0,$199.66,02/04/2024,Android,United Kingdom,52.0,380,
user_00257,treatment,1.0,142.48,2024-12-20,mobile,United Kingdom,65.0,98,
user_02534,Control,0.0,-36.46,27-07-2024,iPhone,UK,31.0,432,
user_06206,TRT,1.0,150.77,2024-12-12,mobile,US,,251,
user_02877,treatment,1.0,73.5,2024-07-24,iPhone,US,,383,
user_02507,treatment,0.0,32.27,11/30/2024,mobile,US,38.0,172,
user_00568,TRT,0.0,97.55,2024-07-11,mobile,US,32.0,581,
user_01161,treatment,0.0,108.01,03-02-2024,desktop,United States,,520,
user_00842,control,1.0,63.35,2024-03-05,mobile,USA,64.0,-67,
user_06679,treatment,1.0,34.18,2024-07-21,mobile,US,42.0,95,
user_02781,control,0.0,145.54,2024-05-18,mobile,India,57.0,434,
user_06356,control,1.0,51.52,2024-07-13,tablet,United Kingdom,115.0,237,
user_03529,control,1.0,106.06,2024-01-28,tablet,US,38.0,505,
user_06181,Control,1.0,51.89,09/12/2024,desktop,US,25.0,433,
user_01595,treatment,,128.78,14-04-2024,mobile,US,58.0,0,
user_02528,control,1.0,139.17,24-06-2024,mobile,US,28.0,481,
user_00192,control,0.0,38.73,2024-05-18,tablet,US,25.0,424,
user_00777,control,0.0,166.34,2024-07-30,desktop,USA,23.0,536,
user_06995,treatment,,52.95,2024-04-20,desktop,US,26.0,0,
user_08050,control,1.0,14.31,10/12/2024,desktop,US,41.0,61,
user_00906,treatment,2.0,140.54,2024-10-12,desktop,United States,39.0,60,
user_00870,treatment,1.0,182.49,03/28/2024,desktop,IN,63.0,109,
user_00378,control,,,08/04/2024,desktop,US,49.0,126,
user_06260,control,1.0,162.05,08/08/2024,tablet,USA,54.0,247,
user_00094,treatment,0.0,116.01,2024-12-01,desktop,US,51.0,0,
user_01636,control,,141.68,2024-01-04,desktop,USA,57.0,241,
user_04906,treatment,0.0,32.44,05/25/2024,desktop,IN,50.0,407,
user_07284, treatment,1.0,109.16,2024-05-28,tablet ,US,,599,
user_02955,control,0.0,20.91,09/18/2024,desktop,USA,59.0,260,
user_00307,control,1.0,"226,60",02-06-2024,mobile,United Kingdom,55.0,81,
user_03783,treatment,,93.03,05/06/2024,mobile,India,61.0,87,
user_07607,treatment ,,92.22,2024-10-06,mobile,USA,6.0,294,
user_06853,control,0.0,$100.87,08/25/2024,desktop,UK,20.0,580,
user_00573,control,1.0,196.9,12-07-2024,desktop,US,42.0,139,
user_06806,treatment,1.0,-82.45,12/14/2024,desktop,US,26.0,-95,
user_02930,treatment,0.0,120.16,03-11-2024,desktop,US,65.0,-100,
user_05308,treatment,,55.94,24-06-2024,desktop,United Kingdom,43.0,0,
user_04073,control,0.0,144.71,23-12-2024,desktop,US,34.0,-70,
user_06547,control,0.0,190.43,2024-01-28,desktop,USA,59.0,411,
user_05922,treatment ,1.0,67.84,2024-04-29,tablet,US,37.0,0,
user_02000,control,,187.76,06-09-2024,mobile,US,19.0,582,
user_07178,control,1.0,10.31,09/13/2024,Mobile,IN,48.0,226,
user_05162,treatment,1.0,$131.35,03-04-2024,Desktop,US,65.0,367,
user_05094,treatment,0.0,"602,94",2024-09-19,mobile,IN,56.0,297,
user_08170,control,1.0,146.17,2024-06-21,desktop,US,52.0,33,
user_04560,control,0.0,$199.52,06/27/2024,Desktop,UK,41.0,0,
user_01286,control,0.0,62.71,08/17/2024,Mobile,India,26.0,585,
user_00230,control,0.0,74.28,11/15/2024,mobile,India,25.0,0,
user_02870,control,0.0,114.69,11/21/2024,Desktop,USA,21.0,-87,
user_02370,control,0.0,119.05,2024-12-05,desktop,UK,42.0,-98,
user_03669,control,1.0,121.16,02/04/2024,mobile,US,18.0,113,
user_01770,control,0.0,"957,44",25-05-2024,mobile,US,34.0,337,
user_02034,test,0.0,138.46,08/28/2024,desktop,UK,55.0,33,
user_04131,control,1.0,144.92,2024-12-19,desktop,US,40.0,158,
user_05963,control,0.0,194.63,01-07-2024,tablet,IN,,0,
user_00076,treatment ,1.0,114.62,23-10-2024,mobile,UK,35.0,121,
user_03782,control,0.0,100.38,2024-07-09,tablet,US,30.0,428,
user_00130,Control,1.0,23.2,13-09-2024,iPhone,US,18.0,597,
user_03985,treatment,1.0,"647,19",22-11-2024,tablet,United Kingdom,65.0,491,
user_07177,treatment,0.0,139.31,04/09/2024,tablet,India,20.0,143,
user_00845,control,0.0,-89.25,2024-05-31,tablet,UK,32.0,0,
user_02843,control,0.0,159.13,2024-03-04,Desktop,India,56.0,361,
user_05050,treatment,1.0,26.13,2024-07-06,desktop,US,58.0,377,
user_04998,treatment,1.0,,2024-04-28,tablet,US,30.0,0,
user_05721,treatment ,0.0,105.13,16-06-2024,mobile,USA,18.0,403,
user_03800,treatment ,0.0,35.54,07/18/2024,desktop,UK,42.0,546,
user_00973,control,0.0,57.54,2024-11-17,desktop,USA,30.0,235,
user_01739,control,0.0,62.34,21-08-2024,mobile,UK,65.0,108,
user_01641,control,0.0,157.89,2024-07-03,Desktop,India,19.0,280,
user_02879,test,0.0,175.45,21-10-2024,desktop,USA,63.0,147,
user_04107,control,1.0,,2024-02-11,desktop,USA,65.0,257,
user_01318,control,0.0,68.91,05/17/2024,iPhone,USA,39.0,435,
user_00650,treatment,1.0,163.99,2024-04-14,tablet,US,23.0,244,
user_04634,control,1.0,187.35,24-07-2024,desktop,US,26.0,286,
user_07394,control,1.0,104.36,28-06-2024,Mobile,US,22.0,150,
user_00325,treatment,1.0,45.83,06/07/2024,mobile,USA,42.0,339,
user_06757,treatment,1.0,97.47,2024-06-01,Desktop,US,32.0,503,
user_05987,treatment ,0.0,157.06,24-05-2024,Desktop,India,24.0,0,
user_00831,treatment,0.0,80.12,05-10-2024,mobile,India,32.0,342,
user_01226,treatment,1.0,164.61,08/23/2024,desktop,India,53.0,0,
user_03488,control,0.0,32.9,2024-06-20,tablet,US,106.0,58,
user_00918,control,0.0,-38.3,22-10-2024,tablet,UK,56.0,35,
user_01825, TRT,0.0,16.71,18-11-2024,mobile ,UK,56.0,530,
user_08761,treatment,0.0,183.14,01-05-2024,tablet,US,44.0,325,
user_00561,treatment,1.0,-86.71,19-10-2024,Mobile,India,52.0,565,
user_02820,treatment,,156.84,24-08-2024,mobile,United Kingdom,38.0,-14,
user_02118,treatment ,1.0,158.42,2024-03-30,desktop,US,56.0,438,
user_02888,treatment,0.0,59.35,08/30/2024,desktop,UK,31.0,307,
user_00774,treatment,,"866,61",2024-04-23,desktop,USA,30.0,541,
user_05765, TRT,1.0,-50.98,02/14/2024,mobile ,USA,49.0,435,
user_03185,treatment,0.0,61.01,2024-01-25,tablet,United States,53.0,537,
user_07262,control,0.0,,29-04-2024,desktop,UK,57.0,465,
user_00103,treatment,1.0,155.73,02/09/2024,Desktop,India,40.0,233,
user_03033,treatment,0.0,183.14,09-04-2024,desktop,India,53.0,156,
user_02999,treatment,1.0,66.12,2024-10-06,desktop,US,55.0,538,
user_01040,treatment ,2.0,82.16,08-09-2024,mobile,IN,46.0,127,
user_00879,control,1.0,62.07,2024-01-26,Mobile,USA,24.0,220,
user_05702,treatment,1.0,,10/14/2024,desktop,United States,64.0,542,
user_00800,treatment,0.0,,2024-07-30,mobile,UK,28.0,549,
user_02114,treatment,1.0,104.08,24-12-2024,mobile,United Kingdom,,-77,
user_00068,control,0.0,98.66,05/30/2024,mobile,US,24.0,233,
user_06583,treatment,2.0,98.21,09/09/2024,mobile,USA,,112,
user_04317,treatment ,0.0,55.08,10/26/2024,mobile,US,63.0,228,
user_00072,control,1.0,146.81,2024-01-27,mobile,USA,21.0,428,
user_00610,treatment,0.0,119.96,21-01-2024,tablet,UK,30.0,95,
user_00505,treatment ,1.0,15.74,2024-11-21,desktop,United Kingdom,64.0,75,
user_04653,control,0.0,"675,83",01/19/2024,mobile,US,61.0,362,
user_04056,treatment ,0.0,195.51,2024-05-27,mobile,USA,56.0,422,
user_00524, treatment,0.0,162.88,09/14/2024,iPhone ,IN,49.0,105,
user_07514,TRT,2.0,38.31,13-02-2024,mobile,US,45.0,71,
user_02982,control,0.0,87.39,2024-05-31,Mobile,USA,33.0,240,
user_03100,treatment,0.0,$106.94,10/27/2024,tablet,US,23.0,283,
user_01776,treatment,0.0,193.22,2024-01-08,Mobile,India,39.0,487,
user_01080,treatment,0.0,126.37,18-06-2024,desktop,United States,29.0,489,
user_03725,control,1.0,191.61,2024-01-20,mobile,India,27.0,557,
user_00051,treatment,0.0,,2024-03-14,Android,India,59.0,479,
user_01395,control,1.0,194.8,2024-07-31,desktop,IN,61.0,375,
user_06529,Control,1.0,45.07,11/28/2024,mobile,US,21.0,-16,
user_07413,control,0.0,31.29,04/28/2024,mobile,USA,52.0,598,
user_05673,treatment,0.0,64.32,06/11/2024,desktop,USA,65.0,336,
user_04878, control,0.0,,2024-01-05,Desktop ,US,22.0,153,
user_01921,treatment,2.0,-10.99,05-07-2024,tablet,US,24.0,332,
user_06771,control,0.0,57.05,09-12-2024,tablet,USA,38.0,0,
user_04433,control,0.0,160.4,2024-07-22,desktop,India,46.0,187,
user_01178,control,1.0,49.31,2024-05-19,desktop,USA,34.0,0,
user_00218,treatment,0.0,124.01,01/24/2024,Mobile,USA,26.0,384,
user_00689,treatment,1.0,29.63,2024-02-17,tablet,USA,30.0,157,
user_03709,control,1.0,$17.87,2024-10-28,mobile,United Kingdom,47.0,341,
user_00008,control,1.0,84.57,06/20/2024,Android,USA,40.0,-100,
user_07991,treatment,,54.75,2024-06-26,desktop,US,18.0,425,
user_06877,treatment,0.0,146.0,18-07-2024,mobile,IN,33.0,64,
user_03473,treatment,1.0,89.28,11/15/2024,desktop,IN,19.0,436,
user_04083,control,1.0,,02/15/2024,Desktop,USA,36.0,481,
user_00746,treatment ,1.0,66.46,06/14/2024,mobile,USA,44.0,295,
user_00779,control,1.0,50.26,2024-12-31,Mobile,USA,33.0,0,
user_00053,treatment,1.0,123.64,2024-12-08,desktop,USA,39.0,454,
user_00880,treatment,1.0,$45.83,31-12-2024,desktop,India,37.0,352,
user_01624,control,1.0,194.24,21-09-2024,tablet,USA,54.0,0,
user_05378,treatment ,0.0,28.96,18-03-2024,mobile,USA,41.0,91,
user_00540,TRT,0.0,171.84,2024-01-25,iPhone,USA,48.0,177,
user_00976,treatment,0.0,167.18,11/23/2024,tablet,United States,23.0,300,
user_05801,treatment,0.0,57.63,02-10-2024,desktop,US,42.0,151,
user_08329,treatment,0.0,145.5,24-09-2024,iPhone,UK,57.0,279,
user_06304,control,1.0,65.04,03/21/2024,desktop,UK,23.0,555,
user_00556,treatment ,0.0,127.61,07/13/2024,desktop,US,19.0,-21,
user_05291,treatment,1.0,114.79,10/06/2024,mobile,United Kingdom,51.0,285,
user_02660,treatment,1.0,84.35,2024-09-05,desktop,India,43.0,327,
user_00086,treatment,1.0,43.09,27-03-2024,Mobile,US,60.0,384,
user_00425,control,,193.81,12/29/2024,iPhone,India,51.0,347,
user_07978,treatment,1.0,167.55,15-01-2024,mobile,United States,53.0,98,
user_06808,treatment,1.0,61.24,12/09/2024,desktop,UK,39.0,357,
user_01369,treatment,0.0,110.66,2024-06-09,desktop,IN,32.0,278,
user_03388, control,0.0,128.35,2024-08-15,Desktop ,USA,32.0,-25,
user_07416, treatment,1.0,98.16,2024-01-24,mobile ,United States,33.0,70,
user_02553,control,1.0,$125.22,02/20/2024,Android,US,62.0,113,
user_07951,treatment,0.0,111.09,28-06-2024,tablet,India,51.0,227,
user_01623,control,0.0,193.64,2024-02-13,Desktop,US,49.0,585,
user_00996,treatment,1.0,168.67,01-06-2024,Mobile,USA,58.0,118,
user_03763,treatment,0.0,70.27,19-10-2024,mobile,US,52.0,446,
user_02938,treatment,1.0,17.8,26-07-2024,mobile,USA,,308,
user_06996,control,1.0,141.71,10/27/2024,mobile,US,47.0,210,
user_05598,control,0.0,31.81,12/19/2024,desktop,United States,27.0,-62,
user_04312,control,1.0,174.44,2024-01-30,mobile,India,24.0,54,
user_07516,control,,142.53,2024-08-30,desktop,US,28.0,567,
user_07555,control,0.0,,2024-08-12,tablet,US,63.0,307,
user_03058,TRT,,14.66,25-05-2024,desktop,IN,,584,
